event_id,sales_minute,tickets_sold_in_minute
59D965B0B77BFB9,2025-03-20T17:59:00.000+00:00,20
59D965B0B77BFB9,2025-03-23T17:05:00.000+00:00,20
59D965B0B77BFB9,2025-03-20T19:47:00.000+00:00,20
59D965B0B77BFB9,2025-03-21T17:58:00.000+00:00,20
59D965B0B77BFB9,2025-03-24T12:34:00.000+00:00,20
59D965B0B77BFB9,2025-03-24T03:36:00.000+00:00,20
59D965B0B77BFB9,2025-03-21T18:51:00.000+00:00,20
59D965B0B77BFB9,2025-03-22T16:19:00.000+00:00,20
59D965B0B77BFB9,2025-03-20T21:56:00.000+00:00,20
59D965B0B77BFB9,2025-03-20T16:03:00.000+00:00,20
59D965B0B77BFB9,2025-03-22T01:27:00.000+00:00,20
59D965B0B77BFB9,2025-03-24T00:31:00.000+00:00,20
59D965B0B77BFB9,2025-03-21T00:23:00.000+00:00,20
59D965B0B77BFB9,2025-03-21T14:41:00.000+00:00,20
59D965B0B77BFB9,2025-03-21T17:32:00.000+00:00,20
59D965B0B77BFB9,2025-03-20T16:40:00.000+00:00,20
59D965B0B77BFB9,2025-03-20T16:05:00.000+00:00,20
59D965B0B77BFB9,2025-03-22T18:02:00.000+00:00,20
59D965B0B77BFB9,2025-03-20T16:06:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-20T17:04:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-20T17:11:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-21T17:56:00.000+00:00,40
6CD388E86B5F0C6D,2025-03-20T16:52:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-20T16:53:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-22T03:10:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-22T19:25:00.000+00:00,40
6CD388E86B5F0C6D,2025-03-20T16:16:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-23T16:33:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-21T00:36:00.000+00:00,40
6CD388E86B5F0C6D,2025-03-21T01:56:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-20T16:42:00.000+00:00,40
6CD388E86B5F0C6D,2025-03-21T17:19:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-21T01:15:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-22T06:39:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-24T05:11:00.000+00:00,20
6CD388E86B5F0C6D,2025-03-24T05:22:00.000+00:00,40
6CD388E86B5F0C6D,2025-03-20T18:05:00.000+00:00,20
138CCF35099DCFC8,2025-03-22T22:00:00.000+00:00,40
138CCF35099DCFC8,2025-03-20T20:16:00.000+00:00,40
138CCF35099DCFC8,2025-03-20T15:58:00.000+00:00,20
138CCF35099DCFC8,2025-03-21T19:07:00.000+00:00,40
138CCF35099DCFC8,2025-03-21T15:19:00.000+00:00,40
138CCF35099DCFC8,2025-03-20T15:04:00.000+00:00,20
3E0C5840C1946022,2025-03-20T22:13:00.000+00:00,20
138CCF35099DCFC8,2025-03-23T20:12:00.000+00:00,40
138CCF35099DCFC8,2025-03-20T15:15:00.000+00:00,20
138CCF35099DCFC8,2025-03-21T02:29:00.000+00:00,40
138CCF35099DCFC8,2025-03-20T17:35:00.000+00:00,20
138CCF35099DCFC8,2025-03-20T15:22:00.000+00:00,20
3E0C5840C1946022,2025-03-24T20:54:00.000+00:00,20
138CCF35099DCFC8,2025-03-23T02:56:00.000+00:00,40
138CCF35099DCFC8,2025-03-20T19:26:00.000+00:00,40
3E0C5840C1946022,2025-03-23T21:20:00.000+00:00,20
138CCF35099DCFC8,2025-03-20T15:07:00.000+00:00,40
138CCF35099DCFC8,2025-03-20T15:51:00.000+00:00,20
138CCF35099DCFC8,2025-03-22T15:24:00.000+00:00,20
138CCF35099DCFC8,2025-03-21T04:28:00.000+00:00,20
138CCF35099DCFC8,2025-03-20T15:12:00.000+00:00,20
138CCF35099DCFC8,2025-03-22T19:53:00.000+00:00,20
138CCF35099DCFC8,2025-03-21T15:07:00.000+00:00,20
138CCF35099DCFC8,2025-03-20T15:10:00.000+00:00,20
3E0C5840C1946022,2025-03-23T18:12:00.000+00:00,20
138CCF35099DCFC8,2025-03-21T02:32:00.000+00:00,20
98749838C34B4EA,2025-03-20T15:07:00.000+00:00,40
98749838C34B4EA,2025-03-20T20:52:00.000+00:00,20
98749838C34B4EA,2025-03-20T20:02:00.000+00:00,20
98749838C34B4EA,2025-03-23T01:30:00.000+00:00,20
98749838C34B4EA,2025-03-23T14:21:00.000+00:00,20
17D3E3ADC9A4A2E4,2025-03-23T18:13:00.000+00:00,40
17D3E3ADC9A4A2E4,2025-03-21T02:33:00.000+00:00,80
17D3E3ADC9A4A2E4,2025-03-25T01:02:00.000+00:00,40
17D3E3ADC9A4A2E4,2025-03-21T20:56:00.000+00:00,40
17D3E3ADC9A4A2E4,2025-03-23T17:39:00.000+00:00,20
17D3E3ADC9A4A2E4,2025-03-23T23:44:00.000+00:00,20
17D3E3ADC9A4A2E4,2025-03-22T03:44:00.000+00:00,40
17D3E3ADC9A4A2E4,2025-03-23T19:40:00.000+00:00,20
17D3E3ADC9A4A2E4,2025-03-21T18:09:00.000+00:00,40
17D3E3ADC9A4A2E4,2025-03-21T18:20:00.000+00:00,20
769DCF92BE78A13E,2025-03-23T17:03:00.000+00:00,40
769DCF92BE78A13E,2025-03-21T19:14:00.000+00:00,40
769DCF92BE78A13E,2025-03-21T21:16:00.000+00:00,40
769DCF92BE78A13E,2025-03-20T16:13:00.000+00:00,20
769DCF92BE78A13E,2025-03-21T17:20:00.000+00:00,20
769DCF92BE78A13E,2025-03-23T20:11:00.000+00:00,40
769DCF92BE78A13E,2025-03-22T12:49:00.000+00:00,40
769DCF92BE78A13E,2025-03-23T19:27:00.000+00:00,20
769DCF92BE78A13E,2025-03-22T16:20:00.000+00:00,40
769DCF92BE78A13E,2025-03-21T17:25:00.000+00:00,40
769DCF92BE78A13E,2025-03-21T17:48:00.000+00:00,40
769DCF92BE78A13E,2025-03-21T22:02:00.000+00:00,20
769DCF92BE78A13E,2025-03-22T03:56:00.000+00:00,40
769DCF92BE78A13E,2025-03-24T02:19:00.000+00:00,20
4E2A17F12BB5103F,2025-03-21T18:51:00.000+00:00,20
4E2A17F12BB5103F,2025-03-23T16:33:00.000+00:00,20
4E2A17F12BB5103F,2025-03-22T03:28:00.000+00:00,20
3D44E4C4F44C75BD,2025-03-20T17:20:00.000+00:00,20
3D44E4C4F44C75BD,2025-03-21T22:45:00.000+00:00,20
3D44E4C4F44C75BD,2025-03-21T03:32:00.000+00:00,20
3D44E4C4F44C75BD,2025-03-20T17:14:00.000+00:00,20
3D44E4C4F44C75BD,2025-03-20T19:22:00.000+00:00,20
3D44E4C4F44C75BD,2025-03-22T13:25:00.000+00:00,20
3D44E4C4F44C75BD,2025-03-21T13:57:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-22T23:29:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T19:35:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T02:11:00.000+00:00,120
3C4785E4D8491ECC,2025-03-23T19:11:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T17:03:00.000+00:00,240
3C4785E4D8491ECC,2025-03-20T17:04:00.000+00:00,240
3C4785E4D8491ECC,2025-03-20T17:16:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T17:18:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T22:15:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-20T18:13:00.000+00:00,120
6F2357DD6FEFC53C,2025-03-21T00:09:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T20:03:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T22:37:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T18:14:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-22T18:48:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:38:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T05:34:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T18:05:00.000+00:00,280
6F2357DD6FEFC53C,2025-03-20T18:04:00.000+00:00,280
6F2357DD6FEFC53C,2025-03-23T22:52:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:43:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-22T04:11:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:21:00.000+00:00,160
3C4785E4D8491ECC,2025-03-20T20:17:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T20:04:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T19:02:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-21T22:01:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T02:18:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-24T17:49:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T22:30:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:56:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T17:27:00.000+00:00,60
3C4785E4D8491ECC,2025-03-20T17:29:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-23T18:45:00.000+00:00,80
3C4785E4D8491ECC,2025-03-20T17:07:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T22:45:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:18:00.000+00:00,120
6F2357DD6FEFC53C,2025-03-20T18:02:00.000+00:00,180
3C4785E4D8491ECC,2025-03-23T17:08:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-24T17:26:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T19:53:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T18:03:00.000+00:00,560
6F2357DD6FEFC53C,2025-03-21T03:59:00.000+00:00,100
3C4785E4D8491ECC,2025-03-21T03:32:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T21:19:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:30:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-25T03:42:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-20T18:09:00.000+00:00,120
6F2357DD6FEFC53C,2025-03-24T02:23:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T20:09:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-23T20:08:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T13:19:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T06:53:00.000+00:00,40
3C4785E4D8491ECC,2025-03-22T20:38:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T23:27:00.000+00:00,120
6F2357DD6FEFC53C,2025-03-22T13:43:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T01:02:00.000+00:00,60
3C4785E4D8491ECC,2025-03-21T15:58:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:10:00.000+00:00,220
6F2357DD6FEFC53C,2025-03-23T18:55:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-20T18:20:00.000+00:00,200
3C4785E4D8491ECC,2025-03-23T17:14:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T19:51:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T15:05:00.000+00:00,40
3C4785E4D8491ECC,2025-03-24T21:47:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T17:06:00.000+00:00,120
3C4785E4D8491ECC,2025-03-22T01:16:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:06:00.000+00:00,140
3C4785E4D8491ECC,2025-03-21T01:45:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T18:49:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:05:00.000+00:00,80
3C4785E4D8491ECC,2025-03-23T17:03:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-20T18:23:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T22:28:00.000+00:00,60
3C4785E4D8491ECC,2025-03-20T17:14:00.000+00:00,40
3C4785E4D8491ECC,2025-03-22T00:19:00.000+00:00,40
3C4785E4D8491ECC,2025-03-24T02:41:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T22:01:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T20:59:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-20T19:47:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T17:06:00.000+00:00,80
3C4785E4D8491ECC,2025-03-24T11:34:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-25T02:32:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:07:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-22T18:44:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:36:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T23:07:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T21:40:00.000+00:00,40
3C4785E4D8491ECC,2025-03-24T22:43:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T22:17:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T20:52:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T20:07:00.000+00:00,60
3C4785E4D8491ECC,2025-03-23T19:33:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-25T00:26:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T20:12:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T02:16:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T17:10:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T20:40:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T21:07:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-24T23:31:00.000+00:00,80
3C4785E4D8491ECC,2025-03-20T17:05:00.000+00:00,120
3C4785E4D8491ECC,2025-03-22T05:59:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T19:57:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-22T23:22:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T18:00:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T19:01:00.000+00:00,100
6F2357DD6FEFC53C,2025-03-20T18:24:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T19:53:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-22T04:22:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T17:03:00.000+00:00,40
3C4785E4D8491ECC,2025-03-22T19:02:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:14:00.000+00:00,200
6F2357DD6FEFC53C,2025-03-20T19:06:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T17:02:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-22T17:35:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T23:39:00.000+00:00,120
6F2357DD6FEFC53C,2025-03-22T00:26:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-23T19:52:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T21:47:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-23T00:26:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T04:00:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T21:37:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T02:40:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T04:07:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:19:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T16:38:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-22T16:36:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T05:08:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T01:26:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T02:46:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T20:15:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-25T03:46:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T03:19:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T21:11:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T03:25:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T17:32:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T18:02:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-22T03:16:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T18:20:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T22:44:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T01:49:00.000+00:00,20
3C4785E4D8491ECC,2025-03-21T21:59:00.000+00:00,20
3C4785E4D8491ECC,2025-03-20T17:31:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T05:42:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T18:20:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:12:00.000+00:00,140
3C4785E4D8491ECC,2025-03-20T18:23:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T19:20:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T17:19:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T04:01:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T20:32:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T18:06:00.000+00:00,40
3C4785E4D8491ECC,2025-03-24T06:06:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T19:13:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-23T18:08:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:38:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T17:19:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T21:41:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T16:32:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T17:13:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T01:08:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T18:04:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T05:34:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T03:26:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T22:15:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:31:00.000+00:00,40
3C4785E4D8491ECC,2025-03-24T20:07:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T17:12:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T22:48:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-23T03:12:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T19:25:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-23T18:15:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T16:07:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-22T18:07:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T18:08:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:20:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T17:10:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T02:42:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T20:20:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T01:28:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T17:02:00.000+00:00,140
6F2357DD6FEFC53C,2025-03-24T15:53:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T05:13:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T17:28:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T03:21:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T06:36:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T18:10:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T17:04:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T02:07:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T19:09:00.000+00:00,40
3C4785E4D8491ECC,2025-03-24T10:18:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T17:12:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T22:42:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T23:43:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T17:59:00.000+00:00,60
6F2357DD6FEFC53C,2025-03-21T18:25:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T19:41:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T21:37:00.000+00:00,40
3C4785E4D8491ECC,2025-03-24T02:04:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-25T06:18:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:08:00.000+00:00,240
6F2357DD6FEFC53C,2025-03-23T19:39:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T06:08:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-23T18:18:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T17:37:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T02:06:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-24T07:34:00.000+00:00,40
3C4785E4D8491ECC,2025-03-24T22:03:00.000+00:00,20
3C4785E4D8491ECC,2025-03-22T13:25:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T22:53:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T01:34:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T21:17:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T18:42:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T18:13:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:17:00.000+00:00,20
3C4785E4D8491ECC,2025-03-24T21:28:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T19:03:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T20:41:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T22:09:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:25:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T07:50:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T18:33:00.000+00:00,20
3C4785E4D8491ECC,2025-03-24T20:29:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T01:49:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T21:57:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:40:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-21T05:28:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T06:32:00.000+00:00,20
3C4785E4D8491ECC,2025-03-21T23:42:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T18:32:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T18:16:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-23T18:28:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T02:09:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T16:10:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T05:58:00.000+00:00,20
3C4785E4D8491ECC,2025-03-24T17:49:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:54:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T19:17:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-24T03:32:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T02:01:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-22T05:09:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:28:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T18:11:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T19:15:00.000+00:00,20
3C4785E4D8491ECC,2025-03-21T05:38:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-22T07:08:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:11:00.000+00:00,20
3C4785E4D8491ECC,2025-03-20T22:01:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T20:57:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T05:09:00.000+00:00,20
3C4785E4D8491ECC,2025-03-20T17:49:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T18:25:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T18:21:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T18:22:00.000+00:00,20
3C4785E4D8491ECC,2025-03-20T20:24:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-20T19:52:00.000+00:00,80
3C4785E4D8491ECC,2025-03-23T18:29:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T22:03:00.000+00:00,80
6F2357DD6FEFC53C,2025-03-22T07:27:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T07:13:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-25T09:45:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T21:41:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T00:13:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:29:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T06:19:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:15:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T18:32:00.000+00:00,60
3C4785E4D8491ECC,2025-03-23T18:10:00.000+00:00,20
3C4785E4D8491ECC,2025-03-20T17:01:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T17:41:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-22T05:18:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T17:08:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T06:05:00.000+00:00,40
3C4785E4D8491ECC,2025-03-22T20:00:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T18:06:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T16:42:00.000+00:00,40
3C4785E4D8491ECC,2025-03-25T04:51:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T18:33:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T05:40:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T22:09:00.000+00:00,40
3C4785E4D8491ECC,2025-03-20T19:13:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T18:59:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T00:58:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-23T19:37:00.000+00:00,20
3C4785E4D8491ECC,2025-03-22T14:58:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-24T13:46:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T21:35:00.000+00:00,20
3C4785E4D8491ECC,2025-03-20T23:28:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T18:35:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-20T20:10:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T00:50:00.000+00:00,40
3C4785E4D8491ECC,2025-03-21T03:48:00.000+00:00,20
3C4785E4D8491ECC,2025-03-20T19:22:00.000+00:00,40
3C4785E4D8491ECC,2025-03-22T19:19:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T03:09:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-24T06:04:00.000+00:00,20
3C4785E4D8491ECC,2025-03-22T00:58:00.000+00:00,80
3C4785E4D8491ECC,2025-03-20T19:19:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-21T19:42:00.000+00:00,20
3C4785E4D8491ECC,2025-03-20T19:12:00.000+00:00,20
6F2357DD6FEFC53C,2025-03-23T19:05:00.000+00:00,40
6F2357DD6FEFC53C,2025-03-21T01:03:00.000+00:00,20
3C4785E4D8491ECC,2025-03-23T17:38:00.000+00:00,40
3C4785E4D8491ECC,2025-03-23T20:03:00.000+00:00,40
